link,title,author_name,author_link,kindle_price,average_rating,rating_count,review_count,n_pages
https://www.goodreads.com/book/show/25613098-get-him-sprung,Get Him Sprung!: A Woman's Guide to Getting a Great Guy and Keeping Him Forever!,Eugene Walker,https://www.goodreads.com/author/show/8394733.Eugene_Walker,,4.30,30,4,ebook
https://www.goodreads.com/book/show/25588802-addiction-is-the-symptom,Addiction Is the Symptom: Heal the Cause and Prevent Relapse with 12 Steps That Really Work,Rosemary Ellsworth Brown,https://www.goodreads.com/author/show/14016836.Rosemary_Ellsworth_Brown,Kindle $7.99,4.60,10,1,"172 pages, Kindle Edition"
https://www.goodreads.com/book/show/25801347-how-to-catch-a-cheater-in-48-hours-or-less,How to Catch a Cheater in 48 Hours or Less!: Exercise Your Right to Know the Truth!,Eugene Walker,https://www.goodreads.com/author/show/8394733.Eugene_Walker,,4.46,24,18,ebook
https://www.goodreads.com/book/show/25878671-find-your-purpose-using-science,Find Your Purpose Using Science,Cerina Gillilan,https://www.goodreads.com/author/show/14156365.Cerina_Gillilan,Kindle Unlimited $0.00,4.06,48,15,"167 pages, Kindle Edition"
https://www.goodreads.com/book/show/24611786-the-introvert-entrepreneur,The Introvert Entrepreneur: Amplify Your Strengths and Create Success on Your Own Terms,Beth Buelow,https://www.goodreads.com/author/show/4644677.Beth_Buelow,Kindle $7.99,3.70,651,67,"272 pages, Paperback"
https://www.goodreads.com/book/show/67891.The_Undiscovered_Self,The Undiscovered Self,C.G. Jung,https://www.goodreads.com/author/show/38285.C_G_Jung,,4.15,"10,173",608,"112 pages, Paperback"
https://www.goodreads.com/book/show/28255122-crystals,Crystals: Your Beginners Guide To Crystals And Healing Stones,Michele Gilbert,https://www.goodreads.com/author/show/10793053.Michele_Gilbert,Kindle Unlimited $0.00,3.95,19,1,"30 pages, Kindle Edition"
https://www.goodreads.com/book/show/22839141-mean-girls-at-work,Mean Girls at Work: How to Stay Professional When Things Get Personal,Katherine Crowley,https://www.goodreads.com/author/show/44308.Katherine_Crowley,Kindle $14.09,3.33,317,52,Audio CD
https://www.goodreads.com/book/show/28329569-onward-navigating-hip-dysplasia-pao-surgery-and-beyond,"Onward! Navigating Hip Dysplasia, PAO Surgery and Beyond: Volume 1 (The PAO Project",Jennifer Lesea-Ames,https://www.goodreads.com/author/show/14795225.Jennifer_Lesea_Ames,,4.33,18,8,"206 pages, Paperback"
https://www.goodreads.com/book/show/18781363-what-i-wish-i-knew-before-i-moved-to-hollywood,What I Wish I Knew Before I Moved to Hollywood,T.R. Locke,https://www.goodreads.com/author/show/2938289.T_R_Locke,Kindle Unlimited $0.00,4.19,54,20,"218 pages, Hardcover"
https://www.goodreads.com/book/show/29452847-vault-dweller-s-secrets,Vault Dweller's Secrets: An Unauthorized Guide to Fallout 4,Corey Hardin,https://www.goodreads.com/author/show/14925116.Corey_Hardin,,4.05,19,3,"182 pages, Paperback"
https://www.goodreads.com/book/show/28207030-why-are-we-so-different,Why Are We So Different?: Your Guide to the 16 Personality Types,Jaroslaw Jankowski,https://www.goodreads.com/author/show/14768318.Jaroslaw_Jankowski,Kindle $9.99,3.50,16,1,"364 pages, Paperback"
https://www.goodreads.com/book/show/30269075-the-new-love-triangle,The New Love Triangle: Your practical guide to a love-filled life!,Allen Vaysberg,https://www.goodreads.com/author/show/7063368.Allen_Vaysberg,Kindle Unlimited $0.00,4.50,12,4,"102 pages, Paperback"
https://www.goodreads.com/book/show/31197650-hidden-treasures-or-why-some-succeed-while-others-fail-illustrated-and,Hidden Treasures Or Why Some Succeed While Others Fail (Illustrated) And Updated With Practical Success Tools,H.A. Lewis,https://www.goodreads.com/author/show/4702959.H_A_Lewis,Kindle $2.99,3.43,23,3,"376 pages, Kindle Edition"
https://www.goodreads.com/book/show/26778879-a-ceremony-called-life,A Ceremony Called Life: When Your Morning Coffee Is as Sacred as Holy Water,Tehya Sky,https://www.goodreads.com/author/show/14409236.Tehya_Sky,Kindle $10.99,4.09,45,8,"232 pages, Paperback"
https://www.goodreads.com/book/show/31455847-the-five-paths-to-happiness,The Five Paths to Happiness: The Keys to Living a Happy Life According to Your Personality,Javier Ramon Brito,https://www.goodreads.com/author/show/15615767.Javier_Ramon_Brito,,4.33,9,5,ebook
https://www.goodreads.com/book/show/31213276-the-insulin-express,"The Insulin Express: One Backpack, Five Continents, and the Diabetes Diagnosis That Changed Everything",Oren Liebermann,https://www.goodreads.com/author/show/15515472.Oren_Liebermann,Kindle $16.99,3.73,89,17,"224 pages, Hardcover"
https://www.goodreads.com/book/show/408400.Naked_at_Work_And_Other_Fears_,Naked at Work (And Other Fears): How to Stay Sane When Your Job Drives you Crazy,Paul Hellman,https://www.goodreads.com/author/show/231405.Paul_Hellman,,3.31,13,2,"272 pages, Mass Market Paperback"
https://www.goodreads.com/book/show/35713506-self-help-because-i-don-t-have-a-clue-how-to,SELF HELP Because I Don't Have A Clue How To,Michael R. Hopson,https://www.goodreads.com/author/show/17038088.Michael_R_Hopson,,3.56,9,7,ebook
https://www.goodreads.com/book/show/33574197-ageless-soul,Ageless Soul: The Lifelong Journey Toward Meaning and Joy,Thomas Moore,https://www.goodreads.com/author/show/1495208.Thomas_Moore,Kindle $11.99,3.88,371,86,"304 pages, Hardcover"
https://www.goodreads.com/book/show/36156950-flight-of-fancy-life-formula,Flight of Fancy Life Formula,E. Christian Trejo,https://www.goodreads.com/author/show/17133827.E_Christian_Trejo,Kindle Unlimited $0.00,5.00,9,2,"216 pages, Paperback"
https://www.goodreads.com/book/show/40118823-it-s-not-a-hard-habit-to-break,It's Not A Hard Habit To Break: How To Develop Good Habits For Success In All Areas Of Your Life,David Schmall,https://www.goodreads.com/author/show/18026395.David_Schmall,Kindle $7.99,4.40,5,0,"66 pages, Kindle Edition"
https://www.goodreads.com/book/show/40178257-the-myth-of-easy,The Myth of Easy,Taz Lake,https://www.goodreads.com/author/show/18025068.Taz_Lake,Kindle $2.99,4.80,5,1,"36 pages, Kindle Edition"
https://www.goodreads.com/book/show/40739042-seven-practical-ways-to-self-confidence,Seven practical ways to self-confidence,Lilly Ann Water,https://www.goodreads.com/author/show/18181051.Lilly_Ann_Water,,4.63,8,0,Kindle Edition
https://www.goodreads.com/book/show/35105321-blacklisted-in-america,BLACKLISTED IN AMERICA,Violette Early,https://www.goodreads.com/author/show/16613597.Violette_Early,,4.80,5,2,"355 pages, Kindle Edition"
https://www.goodreads.com/book/show/40313847-scrapes-and-scars,Scrapes and Scars: No Secrets,Chavonne Hurdle,https://www.goodreads.com/author/show/18079548.Chavonne_Hurdle,,4.45,11,0,"136 pages, ebook"
https://www.goodreads.com/book/show/37576459-think-like-a-winner---act-like-you-won,"Think Like A Winner - Act Like You Won: Unleashing POWER, PURPOSE, and VICTORY in Your Life",Carl Mathis,https://www.goodreads.com/author/show/3343281.Carl_Mathis,Kindle $3.35,4.33,6,0,"228 pages, Paperback"
https://www.goodreads.com/book/show/30259588-the-silence-between-the-sighs,The Silence Between the Sighs,Mimi Novic,https://www.goodreads.com/author/show/15275778.Mimi_Novic,,5.00,2,0,"104 pages, ebook"
https://www.goodreads.com/book/show/42096117-5-ways-to-well-being,"5 ½ Ways to Well-Being: A Comprehensive Lifestyle Medicine Prescription to Optimise Your Psychological Health, Prevent Disease and Live with Vitality and Joy",Ruben Seetharamdoo,https://www.goodreads.com/author/show/7976292.Ruben_Seetharamdoo,,4.50,6,1,"140 pages, Paperback"
https://www.goodreads.com/book/show/38319061-your-light-is-the-key,Your Light Is The Key,Mimi Novic,https://www.goodreads.com/author/show/15275778.Mimi_Novic,Kindle $7.99,5.00,3,0,"106 pages, Paperback"
https://www.goodreads.com/book/show/41892226-small-habits-big-results,"Small Habits=Big Results: How Easy Small Habits=Big Results, how consistency beats intensity and how you can utilize the compounding effect to change",A.G. Allure,https://www.goodreads.com/author/show/15846418.A_G_Allure,Kindle Unlimited $0.00,4.32,19,1,"37 pages, Kindle Edition"
https://www.goodreads.com/book/show/38375191-guidebook-to-your-heart,Guidebook to Your Heart,Mimi Novic,https://www.goodreads.com/author/show/15275778.Mimi_Novic,,5.00,3,0,"106 pages, ebook"
https://www.goodreads.com/book/show/42405218-your-energy-works,"Your Energy Works: taking back control of your mental,emotional and physical well being",Richard Joseph Tierney,https://www.goodreads.com/author/show/18544347.Richard_Joseph_Tierney,Kindle $3.99,4.75,4,0,"332 pages, Paperback"
https://www.goodreads.com/book/show/42410917-you-have-the-power-to-heal,You Have the Power to Heal: A Guide to Change Life Stories,Melissa Merritt,https://www.goodreads.com/author/show/867736.Melissa_Merritt,Kindle $0.99,4.00,6,0,"220 pages, Kindle Edition"
https://www.goodreads.com/book/show/42740921-limitless,Limitless: Work and Dance with EDM Music,Vasili Reikh,https://www.goodreads.com/author/show/18602334.Vasili_Reikh,Kindle Unlimited $0.00,4.50,14,3,"109 pages, Kindle Edition"
https://www.goodreads.com/book/show/41748779-stepping-lightly-through-times-of-great-change,...stepping lightly through times of great change: hints and holograms for your well-being,Diane de Simone,https://www.goodreads.com/author/show/7828504.Diane_de_Simone,Kindle $3.99,4.22,9,5,"27 pages, Kindle Edition"
https://www.goodreads.com/book/show/42866438-relationship-chronicles,Relationship Chronicles: The Truth About The Stories We Tell Ourselves,James Andre Valentine,https://www.goodreads.com/author/show/18633276.James_Andre_Valentine,Kindle Unlimited $0.00,4.75,4,1,"63 pages, Paperback"
https://www.goodreads.com/book/show/43169229-prayer-is-not-enough,Prayer is not Enough: The Golden Key to Personal Happiness,Nelson Gomez Coelho,https://www.goodreads.com/author/show/18680329.Nelson_Gomez_Coelho,,5.00,2,1,Kindle Edition
https://www.goodreads.com/book/show/43239554-you-are-now-at-the-crossroads,You are now at the crossroads,Igor Rački,https://www.goodreads.com/author/show/18700569.Igor_Ra_ki,Kindle Unlimited $0.00,4.75,4,0,"97 pages, Kindle Edition"
https://www.goodreads.com/book/show/40972952-before-i-won,Before I Won,Tomas Veres,https://www.goodreads.com/author/show/18248353.Tomas_Veres,,4.34,89,49,"148 pages, Paperback"
https://www.goodreads.com/book/show/43396614-me-the-boy-and-the-monster,"Me, the Boy, and The Monster: Exploring the psychology of adoption and trauma",Cat McGill,https://www.goodreads.com/author/show/18815716.Cat_McGill,Kindle $5.49,4.72,29,6,"167 pages, Kindle Edition"
https://www.goodreads.com/book/show/43712621-11,11:11 Inspiring Conversations,Alves/Mengistu,https://www.goodreads.com/author/show/18822293.Alves_Mengistu,,5.00,3,0,
https://www.goodreads.com/book/show/43798164-i-m-a-f-ing-star,I'm a F***ing Star: Get on Reality TV,William Alexander,https://www.goodreads.com/author/show/49624.William_Alexander,Kindle Unlimited $0.00,5.00,27,2,"66 pages, Kindle Edition"
https://www.goodreads.com/book/show/43721090-apple-watch-ecg,Apple Watch ECG: The Ultimate ECG Interpretation's Guide; How to Analyze Apple Watch ECG like a Professional,Philip Knoll,https://www.goodreads.com/author/show/5264152.Philip_Knoll,Kindle Unlimited $0.00,3.67,3,0,Kindle Edition
https://www.goodreads.com/book/show/43809058-kill-your-generalized-anxiety-disorder,Kill your Generalized Anxiety Disorder: A very unprofessional view on things,Vincentijn,https://www.goodreads.com/author/show/18842565.Vincentijn,Kindle Unlimited $0.00,4.67,6,0,"90 pages, Kindle Edition"
https://www.goodreads.com/book/show/43791200-tapping-doesn-t-work-for-me,Tapping Doesn't Work for Me.: What To Do When EFT Stops Working.,Rhys Bendith,https://www.goodreads.com/author/show/18838072.Rhys_Bendith,,4.00,6,2,"67 pages, Kindle Edition"
https://www.goodreads.com/book/show/35496441-introverts,Introverts: Leverage Your Strengths for an Effective Job Search,Gabriela Casineanu,https://www.goodreads.com/author/show/16970695.Gabriela_Casineanu,Kindle Unlimited $0.00,4.38,34,13,"342 pages, Kindle Edition"
https://www.goodreads.com/book/show/44006078-empowered-to-be-me-2,Empowered To Be Me 2: I Am More!,Jeannette Armstrong,https://www.goodreads.com/author/show/969129.Jeannette_Armstrong,Kindle Unlimited $0.00,5.00,1,0,"54 pages, Kindle Edition"
https://www.goodreads.com/book/show/43464038-functional-emotional-fitness,Functional Emotional Fitness™: How the Subconscious Works and What to Measure for Absolute Control of Your Life and Objectives,Kelly Burris,https://www.goodreads.com/author/show/440344.Kelly_Burris,,4.33,12,0,"284 pages, Paperback"
https://www.goodreads.com/book/show/44554197-influence-starts-with-i,Influence Starts with “I”: A Woman’s Guide for Unleashing the Power of Leading from Within and Effecting Change Around You,Jeanne Porter King,https://www.goodreads.com/author/show/8174305.Jeanne_Porter_King,Kindle $9.99,4.00,7,2,"103 pages, Kindle Edition"
https://www.goodreads.com/book/show/51228874-one-million-steps,One Million Steps: Lessons From A Legendary Hike,Ngan H. Nguyen,https://www.goodreads.com/author/show/17320400.Ngan_H_Nguyen,,4.00,4,0,Paperback
https://www.goodreads.com/book/show/46155365-quit-your-day-job,Quit Your Day Job: Escape the Great American Hoax and Live Free,Oliver Trojahn,https://www.goodreads.com/author/show/19233609.Oliver_Trojahn,Kindle Unlimited $0.00,4.14,66,10,"103 pages, Kindle Edition"
https://www.goodreads.com/book/show/42586063-the-golden-key-to-discovering-yourself,The Golden Key to Discovering Yourself,M. Salim Khan,https://www.goodreads.com/author/show/8016422.M_Salim_Khan,Kindle $9.99,4.10,10,2,"172 pages, Hardcover"
https://www.goodreads.com/book/show/46005827-middle-class-mindset-escape-plan,Middle-Class Mindset Escape Plan,J.D. Gibson,https://www.goodreads.com/author/show/19200794.J_D_Gibson,Kindle $4.99,3.20,5,2,"158 pages, Paperback"
https://www.goodreads.com/book/show/53110177-never-lost,Never Lost: Your Inner Light is the Beacon of Inspiration for What Lies Ahead,Dimitrios Pagonis,https://www.goodreads.com/author/show/19361395.Dimitrios_Pagonis,Kindle Unlimited $0.00,4.00,2,0,"60 pages, Kindle Edition"
https://www.goodreads.com/book/show/49985438-collectanea,Collectanea: Compendium of Thoughts,Tox Pierre Raxarham,https://www.goodreads.com/author/show/19400019.Tox_Pierre_Raxarham,Kindle $2.99,5.00,2,0,"50 pages, Kindle Edition"
https://www.goodreads.com/book/show/13586943-hbr-guide-to-project-management,HBR Guide to Project Management,Harvard Business School Press,https://www.goodreads.com/author/show/2244.Harvard_Business_School_Press,Kindle $13.19,3.80,581,46,"192 pages, Paperback"
https://www.goodreads.com/book/show/49179057-get-that-job,Get That Job!,Christine Reidhead,https://www.goodreads.com/author/show/19210309.Christine_Reidhead,Kindle Unlimited $0.00,4.14,43,19,"35 pages, Kindle Edition"
https://www.goodreads.com/book/show/50226831-in-your-element,In Your Element: How to Build Financial Independence with Real Estate Investing,Cole Worst,https://www.goodreads.com/author/show/19875643.Cole_Worst,,5.00,5,1,"76 pages, Kindle Edition"
https://www.goodreads.com/book/show/49381332-entrepreneur-mindset,ENTREPRENEUR MINDSET: Overcome Your Fears and Find Your Freedom,Derek Goneke,https://www.goodreads.com/author/show/19488565.Derek_Goneke,Kindle $4.99,5.00,5,3,"42 pages, Kindle Edition"
https://www.goodreads.com/book/show/50693334-applied-emotional-intelligence,"APPLIED EMOTIONAL INTELLIGENCE: Learn how to master your feelings, motivate yourself and lead others to achieve goals and have the right social interactions.",Derek Goneke,https://www.goodreads.com/author/show/19488565.Derek_Goneke,,5.00,5,3,"55 pages, Kindle Edition"
https://www.goodreads.com/book/show/50391716-the-creation-of-me-them-and-us,"The Creation of Me, Them and Us",Heather Marsh,https://www.goodreads.com/author/show/7473333.Heather_Marsh,Kindle $9.99,4.67,24,0,"437 pages, Paperback"
https://www.goodreads.com/book/show/51477409-got-business-credit,Got Business Credit,Donnette Dawn Thomas,https://www.goodreads.com/author/show/20039846.Donnette_Dawn_Thomas,Kindle $17.50,5.00,4,1,"149 pages, Kindle Edition"
https://www.goodreads.com/book/show/43263633-how-not-to-diet,"How Not To Diet: The Groundbreaking Science of Healthy, Permanent Weight Loss",Michael Greger,https://www.goodreads.com/author/show/352513.Michael_Greger,Kindle Unlimited $0.00,4.44,"6,373",719,"608 pages, Hardcover"
https://www.goodreads.com/book/show/52042228-how-to-be-a-success-champion,How to be a Success Champion: Business Strategy for Badasses,Donnie Boivin,https://www.goodreads.com/author/show/19704029.Donnie_Boivin,Kindle $0.99,5.00,5,1,"153 pages, Kindle Edition"
